Drive_ID,Vendor,Model,Firmware_Version,Temperature_C,Total_TBW_TB,Total_TBR_TB,Power_On_Hours,Unsafe_Shutdowns,Media_Errors,Percent_Life_Used,Available_Spare,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-13845,Western Digital,SN850,3.0.5,35.2,152.0,150.4,14290,0,0,12.7,98.7,0,0,0
NVME-13846,Seagate,FireCuda 530,1.1.2,37.7,936.17,821.39,31331,1,0,78.0,92.2,0,0,0
NVME-13847,Crucial,P5 Plus,1.1.2,38.6,1230.75,1395.16,31633,1,0,100.0,89.7,0,0,0
NVME-13848,Samsung,980 Pro,1.0.0,33.0,521.58,581.83,21157,2,0,43.5,95.7,0,0,0
NVME-13849,Seagate,FireCuda 530,1.0.0,31.2,48.29,52.06,1637,47,8,4.0,99.6,1,3,1
NVME-13850,Crucial,P5 Plus,3.0.5,38.4,1486.2,1691.81,33674,47,3,100.0,87.6,1,3,1
NVME-13851,Samsung,980 Pro,1.0.0,42.3,135.34,115.6,5785,1,75,11.3,98.9,1,4,1
NVME-13852,Western Digital,SN850,1.0.0,43.4,768.92,867.48,39174,0,0,64.1,93.6,0,0,0
NVME-13853,Samsung,980 Pro,1.0.0,24.0,1033.31,1055.47,27908,0,0,86.1,91.4,0,0,0
NVME-13854,Seagate,FireCuda 530,1.1.2,38.1,561.74,537.47,11728,0,0,46.8,95.3,0,0,0
NVME-13855,Intel,670p,3.0.5,32.7,552.69,511.15,13987,1,0,46.1,95.4,0,0,0
NVME-13856,Samsung,980 Pro,1.1.2,33.0,279.62,289.94,25121,11,8,23.3,97.7,0,3,1
NVME-13857,Crucial,P5 Plus,2.0.1,34.9,620.02,721.86,38869,1,0,51.7,94.8,0,0,0
NVME-13858,Crucial,P5 Plus,1.0.0,35.6,124.33,101.89,5915,0,0,10.4,99.0,0,0,0
NVME-13859,Western Digital,SN850,2.1.0,27.2,4.38,4.0,124,0,0,0.4,100.0,0,0,0
NVME-13860,Western Digital,SN850,2.0.1,36.8,25.3,24.74,529,0,0,2.1,99.8,0,0,0
NVME-13861,Crucial,P5 Plus,2.1.0,31.8,1575.06,1830.51,34909,0,0,100.0,86.9,0,0,0
NVME-13862,Samsung,980 Pro,3.0.5,43.9,1281.05,32.91,1114,1,34,100.0,7.6,1,1,1
NVME-13863,Intel,670p,2.1.0,39.8,911.16,1070.49,37816,0,99,75.9,92.4,1,4,1
NVME-13864,Western Digital,SN850,3.0.5,43.5,1093.13,1055.01,36475,0,46,91.1,1.2,1,1,1
NVME-13865,Samsung,980 Pro,3.0.5,30.0,248.8,223.85,6048,42,3,20.7,97.9,1,3,1
NVME-13866,Seagate,FireCuda 530,1.0.0,37.6,403.27,377.18,17090,1,0,33.6,96.6,0,0,0
NVME-13867,Seagate,FireCuda 530,2.0.1,38.0,1185.77,226.03,19779,1,31,98.8,5.0,1,1,1
NVME-13868,Intel,670p,1.0.0,40.9,430.6,389.43,21599,1,0,35.9,96.4,0,0,0
NVME-13869,Western Digital,SN850,3.0.5,35.9,700.08,575.72,19126,1,0,58.3,94.2,0,0,0
NVME-13870,Samsung,980 Pro,1.1.2,40.6,1318.0,1111.28,31973,0,35,100.0,0.5,1,1,1
NVME-13871,Western Digital,SN850,2.1.0,70.4,478.95,560.74,24524,0,5,39.9,96.0,0,2,1
NVME-13872,Crucial,P5 Plus,1.0.0,40.0,20.96,23.82,502,3,44,1.7,99.8,1,4,1
NVME-13873,Crucial,P5 Plus,3.0.5,32.9,391.56,399.99,9074,1,0,32.6,96.7,0,0,0
NVME-13874,Crucial,P5 Plus,1.0.0,32.2,876.75,904.57,24650,3,0,73.1,92.7,0,0,0
NVME-13875,Crucial,P5 Plus,2.1.0,81.1,1500.77,1632.07,34421,0,7,100.0,87.5,1,2,1
NVME-13876,Crucial,P5 Plus,2.0.1,33.2,127.43,123.6,5640,2,0,10.6,98.9,0,0,0
NVME-13877,Seagate,FireCuda 530,2.1.0,41.6,999.99,836.74,38237,1,69,83.3,91.7,1,4,1
NVME-13878,Western Digital,SN850,3.0.5,79.7,366.88,421.19,27336,0,5,30.6,96.9,0,2,1
NVME-13879,Seagate,FireCuda 530,1.0.0,37.6,1087.92,1044.96,35393,1,0,90.7,90.9,0,0,0
NVME-13880,Samsung,980 Pro,1.1.2,27.6,849.05,919.88,26098,0,0,70.8,92.9,0,0,0
NVME-13881,Western Digital,SN850,1.1.2,38.4,443.99,435.06,10250,1,0,37.0,96.3,0,0,0
NVME-13882,Intel,670p,3.0.5,39.1,1006.4,890.02,22228,0,0,83.9,91.6,0,0,0
NVME-13883,Western Digital,SN850,1.0.0,30.6,1135.51,351.7,14457,0,8,94.6,0.9,1,1,1
NVME-13884,Seagate,FireCuda 530,2.1.0,26.4,1145.46,598.2,12515,0,7,95.5,0.3,1,1,1
NVME-13885,Western Digital,SN850,1.0.0,79.2,829.35,913.84,28727,0,7,69.1,93.1,0,2,1
NVME-13886,Seagate,FireCuda 530,1.0.0,40.4,1279.81,1100.65,25813,0,86,100.0,89.3,1,4,1
NVME-13887,Crucial,P5 Plus,2.1.0,33.6,1068.12,1094.86,472,0,2,89.0,91.1,1,5,1
NVME-13888,Samsung,980 Pro,1.0.0,35.5,1469.85,1187.0,37244,0,28,100.0,87.8,1,4,1
NVME-13889,Intel,670p,2.0.1,38.3,1438.43,1278.26,33830,33,8,100.0,88.0,1,3,1
NVME-13890,Intel,670p,1.1.2,36.1,660.68,543.01,33140,0,0,55.1,94.5,0,0,0
NVME-13891,Crucial,P5 Plus,1.1.2,40.5,445.5,449.63,19786,0,16,37.1,96.3,1,4,1
NVME-13892,Crucial,P5 Plus,3.0.5,36.5,92.08,91.47,218,0,18,7.7,99.2,1,5,1
NVME-13893,Samsung,980 Pro,1.1.2,31.3,1030.22,1231.67,35662,1,0,85.9,91.4,0,0,0
NVME-13894,Crucial,P5 Plus,2.1.0,37.7,1448.77,1345.46,34584,0,0,100.0,87.9,0,0,0
NVME-13895,Western Digital,SN850,1.0.0,30.3,29.05,32.39,1542,0,0,2.4,99.8,0,0,0
NVME-13896,Crucial,P5 Plus,1.0.0,34.2,386.5,371.84,10240,0,0,32.2,96.8,0,0,0
NVME-13897,Western Digital,SN850,2.1.0,27.5,154.46,154.95,4298,0,0,12.9,98.7,0,0,0
NVME-13898,Western Digital,SN850,1.0.0,40.2,712.38,845.81,26639,0,0,59.4,94.1,0,0,0
NVME-13899,Crucial,P5 Plus,2.1.0,26.7,1279.29,113.49,2281,2,7,100.0,0.8,1,1,1
NVME-13900,Western Digital,SN850,1.1.2,36.7,240.02,237.19,8768,0,0,20.0,98.0,0,0,0
NVME-13901,Seagate,FireCuda 530,1.0.0,43.0,523.14,560.47,15290,3,0,43.6,95.6,0,0,0
NVME-13902,Samsung,980 Pro,1.1.2,74.4,286.03,316.99,5779,1,9,23.8,97.6,0,2,1
NVME-13903,Western Digital,SN850,2.1.0,63.1,1603.66,1581.16,36303,0,11,100.0,86.6,0,2,1
NVME-13904,Intel,670p,3.0.5,34.9,34.75,30.54,855,1,0,2.9,99.7,0,0,0
NVME-13905,Western Digital,SN850,1.1.2,42.9,274.44,278.88,212,1,4,22.9,97.7,1,5,1
NVME-13906,Seagate,FireCuda 530,2.1.0,40.7,68.95,66.37,2934,0,0,5.7,99.4,0,0,0
NVME-13907,Western Digital,SN850,3.0.5,37.3,489.7,406.43,39396,25,3,40.8,95.9,0,3,1
NVME-13908,Western Digital,SN850,2.1.0,40.5,670.8,751.34,32813,0,0,55.9,94.4,0,0,0
NVME-13909,Seagate,FireCuda 530,1.1.2,37.0,1100.05,1478.96,33227,0,44,91.7,4.0,1,1,1
NVME-13910,Western Digital,SN850,2.0.1,31.9,425.77,390.35,9382,0,0,35.5,96.5,0,0,0
NVME-13911,Crucial,P5 Plus,3.0.5,33.8,572.4,519.2,11914,0,0,47.7,95.2,0,0,0
NVME-13912,Western Digital,SN850,2.0.1,34.1,308.11,250.36,23144,0,0,25.7,97.4,0,0,0
NVME-13913,Samsung,980 Pro,1.0.0,38.4,184.68,155.93,9527,1,0,15.4,98.5,0,0,0
NVME-13914,Western Digital,SN850,1.0.0,31.7,52.07,61.0,2744,0,0,4.3,99.6,0,0,0
NVME-13915,Samsung,980 Pro,1.0.0,33.6,469.59,384.82,10013,1,0,39.1,96.1,0,0,0
NVME-13916,Crucial,P5 Plus,1.0.0,29.9,60.49,60.09,1811,1,0,5.0,99.5,0,0,0
NVME-13917,Seagate,FireCuda 530,1.0.0,30.0,27.73,30.96,1010,0,0,2.3,99.8,0,0,0
NVME-13918,Western Digital,SN850,2.1.0,35.5,945.26,758.47,35541,30,9,78.8,92.1,1,3,1
NVME-13919,Crucial,P5 Plus,1.0.0,33.7,614.02,569.77,18856,17,7,51.2,94.9,0,3,1
NVME-13920,Samsung,980 Pro,2.0.1,42.0,206.55,213.78,8858,0,0,17.2,98.3,0,0,0
NVME-13921,Crucial,P5 Plus,2.0.1,27.8,170.99,148.67,14670,0,0,14.2,98.6,0,0,0
NVME-13922,Intel,670p,3.0.5,37.1,1382.18,1215.89,30757,2,0,100.0,88.5,0,0,0
NVME-13923,Western Digital,SN850,1.1.2,40.8,956.24,847.5,19963,0,0,79.7,92.0,0,0,0
NVME-13924,Seagate,FireCuda 530,3.0.5,68.5,1292.26,1412.28,31255,1,6,100.0,89.2,0,2,1
NVME-13925,Intel,670p,3.0.5,79.1,1159.76,1225.27,32760,1,5,96.6,90.3,0,2,1
NVME-13926,Crucial,P5 Plus,3.0.5,34.5,161.1,175.09,7025,1,0,13.4,98.7,0,0,0
NVME-13927,Crucial,P5 Plus,1.0.0,42.6,774.14,702.92,26714,1,0,64.5,93.5,0,0,0
NVME-13928,Seagate,FireCuda 530,2.0.1,38.9,568.55,645.18,32653,0,0,47.4,95.3,0,0,0
NVME-13929,Western Digital,SN850,2.1.0,42.0,1121.91,229.9,17335,1,13,93.5,8.4,1,1,1
NVME-13930,Seagate,FireCuda 530,2.1.0,27.2,1290.77,460.27,17056,1,41,100.0,2.1,1,1,1
NVME-13931,Crucial,P5 Plus,2.1.0,70.8,1020.04,1165.79,30890,2,10,85.0,91.5,0,2,1
NVME-13932,Seagate,FireCuda 530,2.1.0,32.8,741.31,843.17,37854,1,0,61.8,93.8,0,0,0
NVME-13933,Seagate,FireCuda 530,1.0.0,42.1,613.49,698.29,23574,0,0,51.1,94.9,0,0,0
NVME-13934,Intel,670p,2.1.0,29.1,1143.06,453.57,8146,1,32,95.3,1.0,1,1,1
NVME-13935,Western Digital,SN850,2.0.1,33.5,898.63,723.12,39386,0,0,74.9,92.5,0,0,0
NVME-13936,Samsung,980 Pro,2.1.0,32.1,1263.68,1219.91,27821,0,0,100.0,89.5,0,0,0
NVME-13937,Seagate,FireCuda 530,1.1.2,32.9,1234.53,1460.94,34984,0,0,100.0,89.7,0,0,0
NVME-13938,Samsung,980 Pro,2.0.1,33.3,252.09,203.77,12548,0,0,21.0,97.9,0,0,0
NVME-13939,Seagate,FireCuda 530,2.0.1,41.5,1163.5,1212.15,22144,1,8,97.0,0.4,1,1,1
NVME-13940,Seagate,FireCuda 530,2.1.0,32.8,760.91,697.61,32476,0,0,63.4,93.7,0,0,0
NVME-13941,Intel,670p,1.0.0,64.5,1033.06,958.23,33549,0,11,86.1,91.4,0,2,1
NVME-13942,Intel,670p,1.0.0,32.6,1177.32,4.98,354,0,40,98.1,1.6,1,1,1
NVME-13943,Samsung,980 Pro,1.1.2,31.6,237.53,235.33,7743,0,64,19.8,98.0,1,4,1
NVME-13944,Samsung,980 Pro,1.1.2,36.5,528.74,562.09,13535,0,0,44.1,95.6,0,0,0
NVME-13945,Samsung,980 Pro,2.0.1,45.0,176.45,141.75,4509,0,0,14.7,98.5,0,0,0
NVME-13946,Seagate,FireCuda 530,2.0.1,37.0,1075.68,971.45,36357,0,0,89.6,91.0,0,0,0
NVME-13947,Seagate,FireCuda 530,1.1.2,37.0,155.68,173.08,270,0,14,13.0,98.7,1,5,1
NVME-13948,Western Digital,SN850,2.1.0,42.1,65.11,68.11,4212,25,5,5.4,99.5,0,3,1
NVME-13949,Intel,670p,2.0.1,42.5,809.24,698.9,36156,2,0,67.4,93.3,0,0,0
NVME-13950,Crucial,P5 Plus,2.1.0,27.3,377.18,440.95,18085,34,8,31.4,96.9,1,3,1
NVME-13951,Western Digital,SN850,1.1.2,47.1,882.09,811.14,20541,0,0,73.5,92.6,0,0,0
NVME-13952,Samsung,980 Pro,2.1.0,39.1,90.63,96.64,9032,0,0,7.6,99.2,0,0,0
NVME-13953,Seagate,FireCuda 530,1.0.0,36.8,781.31,762.04,24180,10,3,65.1,93.5,0,3,1
NVME-13954,Intel,670p,1.0.0,37.0,988.19,1115.6,25823,0,0,82.3,91.8,0,0,0
NVME-13955,Intel,670p,2.0.1,33.6,1268.66,1470.32,33544,0,0,100.0,89.4,0,0,0
NVME-13956,Western Digital,SN850,1.0.0,31.0,270.86,251.98,14952,1,0,22.6,97.7,0,0,0
NVME-13957,Samsung,980 Pro,3.0.5,37.6,1130.68,217.7,5590,0,28,94.2,5.0,1,1,1
NVME-13958,Samsung,980 Pro,1.0.0,40.4,532.48,546.22,24452,2,51,44.4,95.6,1,4,1
NVME-13959,Western Digital,SN850,1.0.0,30.4,69.14,81.83,3265,1,0,5.8,99.4,0,0,0
NVME-13960,Intel,670p,3.0.5,33.2,1804.93,1488.88,36862,1,0,100.0,85.0,0,0,0
NVME-13961,Intel,670p,1.0.0,28.2,482.82,557.01,29035,1,0,40.2,96.0,0,0,0
NVME-13962,Intel,670p,1.0.0,41.5,1209.97,424.97,10459,1,32,100.0,2.8,1,1,1
NVME-13963,Seagate,FireCuda 530,1.1.2,34.4,203.93,229.09,6999,0,0,17.0,98.3,0,0,0
NVME-13964,Samsung,980 Pro,1.1.2,85.5,390.64,332.75,20572,1,7,32.6,96.7,1,2,1
NVME-13965,Crucial,P5 Plus,1.1.2,22.7,1336.9,1435.82,30948,0,0,100.0,88.9,0,0,0
NVME-13966,Samsung,980 Pro,3.0.5,39.0,1263.52,1055.99,33776,0,0,100.0,89.5,0,0,0
NVME-13967,Samsung,980 Pro,3.0.5,42.9,1197.4,651.11,11759,0,49,99.8,6.0,1,1,1
NVME-13968,Western Digital,SN850,3.0.5,93.6,294.41,247.13,9815,0,5,24.5,97.5,1,2,1
NVME-13969,Western Digital,SN850,3.0.5,32.0,532.11,468.8,19812,0,0,44.3,95.6,0,0,0
NVME-13970,Samsung,980 Pro,1.1.2,39.3,659.07,599.05,16675,0,0,54.9,94.5,0,0,0
NVME-13971,Crucial,P5 Plus,1.1.2,32.7,1056.26,971.19,29816,0,0,88.0,91.2,0,0,0
NVME-13972,Seagate,FireCuda 530,2.1.0,35.9,1308.81,1560.49,32983,0,0,100.0,89.1,0,0,0
NVME-13973,Intel,670p,2.0.1,33.3,415.42,400.79,14717,34,9,34.6,96.5,1,3,1
NVME-13974,Intel,670p,2.1.0,40.6,5.52,5.05,532,0,0,0.5,100.0,0,0,0
NVME-13975,Intel,670p,1.1.2,39.6,827.67,690.11,26677,0,0,69.0,93.1,0,0,0
NVME-13976,Intel,670p,2.0.1,33.6,1143.57,126.56,2521,2,28,95.3,4.4,1,1,1
NVME-13977,Seagate,FireCuda 530,1.0.0,42.6,311.44,302.85,19078,2,0,26.0,97.4,0,0,0
NVME-13978,Crucial,P5 Plus,3.0.5,77.9,31.03,36.5,1417,2,12,2.6,99.7,0,2,1
NVME-13979,Western Digital,SN850,2.1.0,29.7,970.8,866.32,33321,40,2,80.9,91.9,1,3,1
NVME-13980,Seagate,FireCuda 530,2.0.1,34.9,1213.88,441.33,10828,0,45,100.0,6.4,1,1,1
NVME-13981,Intel,670p,3.0.5,84.9,885.09,910.71,32465,0,5,73.8,92.6,1,2,1
NVME-13982,Seagate,FireCuda 530,1.1.2,41.5,1320.57,1329.32,27667,0,0,100.0,89.0,0,0,0
NVME-13983,Intel,670p,2.0.1,40.7,396.58,388.93,8592,0,0,33.0,96.7,0,0,0
NVME-13984,Crucial,P5 Plus,1.0.0,31.8,603.51,559.31,33650,0,0,50.3,95.0,0,0,0
NVME-13985,Samsung,980 Pro,2.0.1,38.7,304.32,345.61,7760,1,0,25.4,97.5,0,0,0
NVME-13986,Seagate,FireCuda 530,3.0.5,31.1,800.05,726.34,38311,2,0,66.7,93.3,0,0,0
NVME-13987,Seagate,FireCuda 530,2.0.1,39.4,621.98,665.97,15498,0,0,51.8,94.8,0,0,0
NVME-13988,Western Digital,SN850,3.0.5,38.2,927.43,967.2,55,1,10,77.3,92.3,1,5,1
NVME-13989,Western Digital,SN850,1.0.0,34.2,1075.96,1223.31,27440,2,0,89.7,91.0,0,0,0
NVME-13990,Seagate,FireCuda 530,2.0.1,31.6,138.96,153.33,2839,1,0,11.6,98.8,0,0,0
NVME-13991,Western Digital,SN850,1.1.2,28.4,1556.51,1443.67,36375,0,0,100.0,87.0,0,0,0
NVME-13992,Samsung,980 Pro,3.0.5,28.9,86.14,98.24,7150,0,0,7.2,99.3,0,0,0
NVME-13993,Crucial,P5 Plus,2.1.0,26.1,1252.27,447.93,37027,1,19,100.0,4.9,1,1,1
NVME-13994,Seagate,FireCuda 530,1.0.0,32.4,56.01,46.75,2463,0,0,4.7,99.5,0,0,0
NVME-13995,Crucial,P5 Plus,3.0.5,42.3,171.79,160.89,7146,2,0,14.3,98.6,0,0,0
NVME-13996,Crucial,P5 Plus,2.0.1,67.8,115.81,109.53,3219,0,9,9.7,99.0,0,2,1
NVME-13997,Samsung,980 Pro,2.0.1,33.0,94.14,94.06,1922,0,0,7.8,99.2,0,0,0
NVME-13998,Seagate,FireCuda 530,2.0.1,61.5,1505.15,1318.5,31154,0,11,100.0,87.5,0,2,1
NVME-13999,Samsung,980 Pro,1.0.0,32.8,721.07,701.11,38217,1,0,60.1,94.0,0,0,0
NVME-14000,Seagate,FireCuda 530,1.0.0,34.9,1463.6,1606.29,39386,0,0,100.0,87.8,0,0,0
NVME-14001,Crucial,P5 Plus,1.0.0,35.0,1211.78,1020.22,26436,0,0,100.0,89.9,0,0,0
NVME-14002,Intel,670p,1.0.0,38.4,884.86,876.11,31829,22,5,73.7,92.6,0,3,1
NVME-14003,Intel,670p,2.1.0,73.5,374.74,372.96,35399,0,14,31.2,96.9,0,2,1
NVME-14004,Seagate,FireCuda 530,3.0.5,38.8,471.89,520.29,21557,0,0,39.3,96.1,0,0,0
NVME-14005,Crucial,P5 Plus,2.0.1,30.7,971.99,837.34,20155,1,0,81.0,91.9,0,0,0
NVME-14006,Intel,670p,2.1.0,82.7,983.04,974.21,22929,1,11,81.9,91.8,1,2,1
NVME-14007,Crucial,P5 Plus,2.1.0,37.6,273.56,253.61,7706,1,0,22.8,97.7,0,0,0
NVME-14008,Seagate,FireCuda 530,2.0.1,31.3,551.06,505.57,17740,2,0,45.9,95.4,0,0,0
NVME-14009,Intel,670p,1.0.0,71.8,1126.21,966.44,27326,0,9,93.9,90.6,0,2,1
NVME-14010,Samsung,980 Pro,1.0.0,32.5,200.52,235.23,6226,0,52,16.7,98.3,1,4,1
NVME-14011,Intel,670p,2.1.0,89.4,114.22,117.82,8176,1,12,9.5,99.0,1,2,1
NVME-14012,Seagate,FireCuda 530,2.1.0,80.3,623.76,583.22,16272,0,13,52.0,94.8,1,2,1
NVME-14013,Samsung,980 Pro,2.1.0,25.2,1051.82,1014.33,29341,0,0,87.7,91.2,0,0,0
NVME-14014,Intel,670p,1.1.2,37.9,637.1,717.68,18565,34,7,53.1,94.7,1,3,1
NVME-14015,Western Digital,SN850,1.0.0,30.8,1030.41,873.45,28771,0,0,85.9,91.4,0,0,0
NVME-14016,Intel,670p,2.1.0,35.6,60.56,52.21,1896,0,0,5.0,99.5,0,0,0
NVME-14017,Seagate,FireCuda 530,1.1.2,33.1,774.58,685.6,17971,0,0,64.5,93.5,0,0,0
NVME-14018,Crucial,P5 Plus,1.1.2,33.9,247.49,288.71,20186,0,0,20.6,97.9,0,0,0
NVME-14019,Intel,670p,3.0.5,37.3,848.02,714.2,26285,0,0,70.7,92.9,0,0,0
NVME-14020,Samsung,980 Pro,1.0.0,37.3,254.63,270.64,6767,0,0,21.2,97.9,0,0,0
NVME-14021,Western Digital,SN850,2.1.0,79.8,440.01,397.3,29505,0,9,36.7,96.3,0,2,1
NVME-14022,Seagate,FireCuda 530,2.1.0,39.5,60.5,65.86,1285,0,0,5.0,99.5,0,0,0
NVME-14023,Western Digital,SN850,1.0.0,36.3,1118.22,1241.88,35471,0,0,93.2,90.7,0,0,0
NVME-14024,Intel,670p,1.0.0,30.8,1249.57,125.46,7424,0,16,100.0,4.3,1,1,1
NVME-14025,Samsung,980 Pro,1.0.0,66.3,723.28,769.45,24638,0,10,60.3,94.0,0,2,1
NVME-14026,Western Digital,SN850,1.0.0,39.0,1231.58,1280.05,28055,2,0,100.0,89.7,0,0,0
NVME-14027,Intel,670p,2.0.1,31.5,433.9,410.8,38599,29,9,36.2,96.4,1,3,1
NVME-14028,Seagate,FireCuda 530,2.1.0,25.9,1712.97,1784.6,38161,0,0,100.0,85.7,0,0,0
NVME-14029,Crucial,P5 Plus,1.0.0,88.4,46.48,47.0,1633,0,11,3.9,99.6,1,2,1
NVME-14030,Seagate,FireCuda 530,3.0.5,69.5,109.71,107.55,10504,0,5,9.1,99.1,0,2,1
NVME-14031,Western Digital,SN850,1.0.0,41.6,941.13,904.19,32821,1,0,78.4,92.2,0,0,0
NVME-14032,Seagate,FireCuda 530,2.1.0,68.0,89.93,93.83,2690,0,2,7.5,99.3,0,2,1
NVME-14033,Crucial,P5 Plus,3.0.5,34.7,323.7,271.25,21704,0,0,27.0,97.3,0,0,0
NVME-14034,Samsung,980 Pro,1.1.2,35.1,310.52,364.56,21286,2,0,25.9,97.4,0,0,0
NVME-14035,Samsung,980 Pro,1.0.0,35.3,1334.78,1095.21,32151,13,7,100.0,88.9,0,3,1
NVME-14036,Crucial,P5 Plus,2.0.1,39.6,189.57,159.8,4014,2,0,15.8,98.4,0,0,0
NVME-14037,Intel,670p,2.1.0,30.4,897.01,981.03,35154,0,0,74.8,92.5,0,0,0
NVME-14038,Samsung,980 Pro,1.0.0,27.3,1400.48,1597.64,38082,0,0,100.0,88.3,0,0,0
NVME-14039,Samsung,980 Pro,3.0.5,39.5,698.4,742.98,94,1,17,58.2,94.2,1,5,1
NVME-14040,Intel,670p,1.1.2,36.8,446.82,493.16,17024,0,0,37.2,96.3,0,0,0
NVME-14041,Intel,670p,1.1.2,29.9,352.34,337.04,15076,0,0,29.4,97.1,0,0,0
NVME-14042,Crucial,P5 Plus,1.0.0,32.5,759.53,801.99,18148,0,66,63.3,93.7,1,4,1
NVME-14043,Intel,670p,1.0.0,35.7,1716.99,1886.72,35463,0,0,100.0,85.7,0,0,0
NVME-14044,Intel,670p,1.1.2,30.9,1304.13,1228.04,29452,0,5,100.0,9.3,1,1,1
NVME-14045,Intel,670p,1.0.0,36.0,439.19,353.37,15589,1,83,36.6,96.3,1,4,1
NVME-14046,Crucial,P5 Plus,3.0.5,39.7,1200.16,1347.06,34851,0,14,100.0,9.7,1,1,1
NVME-14047,Crucial,P5 Plus,1.1.2,27.9,1173.93,292.33,5903,1,33,97.8,3.5,1,1,1
NVME-14048,Intel,670p,2.1.0,29.8,1169.16,718.83,20467,0,32,97.4,1.2,1,1,1
NVME-14049,Intel,670p,2.1.0,66.2,488.67,483.24,12274,1,13,40.7,95.9,0,2,1
NVME-14050,Seagate,FireCuda 530,1.1.2,77.7,224.55,263.16,14734,0,9,18.7,98.1,0,2,1
NVME-14051,Seagate,FireCuda 530,3.0.5,32.5,297.81,303.91,28132,0,0,24.8,97.5,0,0,0
NVME-14052,Samsung,980 Pro,2.0.1,39.3,1205.88,1158.73,25303,2,0,100.0,90.0,0,0,0
NVME-14053,Samsung,980 Pro,3.0.5,33.3,256.04,237.61,20673,15,5,21.3,97.9,0,3,1
NVME-14054,Samsung,980 Pro,3.0.5,32.5,1178.44,519.42,19370,0,39,98.2,1.4,1,1,1
NVME-14055,Intel,670p,2.1.0,74.7,1019.7,1099.33,30738,2,11,85.0,91.5,0,2,1
NVME-14056,Western Digital,SN850,2.0.1,24.6,1187.58,1296.1,38594,0,0,99.0,90.1,0,0,0
NVME-14057,Intel,670p,1.0.0,33.1,1122.24,952.73,35455,1,0,93.5,90.6,0,0,0
NVME-14058,Crucial,P5 Plus,2.1.0,26.5,162.33,181.81,3754,1,0,13.5,98.6,0,0,0
NVME-14059,Crucial,P5 Plus,1.1.2,67.0,449.14,396.1,29796,1,4,37.4,96.3,0,2,1
NVME-14060,Seagate,FireCuda 530,3.0.5,45.9,165.46,140.08,10163,1,0,13.8,98.6,0,0,0
NVME-14061,Western Digital,SN850,3.0.5,33.4,1285.22,2100.84,37856,3,24,100.0,7.7,1,1,1
NVME-14062,Crucial,P5 Plus,2.1.0,80.7,986.51,799.63,36679,0,9,82.2,91.8,1,2,1
NVME-14063,Intel,670p,1.1.2,34.9,1209.9,1011.81,29198,0,0,100.0,89.9,0,0,0
NVME-14064,Samsung,980 Pro,2.0.1,38.1,1091.67,84.88,5574,0,6,91.0,7.7,1,1,1
NVME-14065,Western Digital,SN850,2.0.1,67.1,916.88,817.9,23747,1,13,76.4,92.4,0,2,1
NVME-14066,Samsung,980 Pro,1.1.2,36.1,648.72,576.62,32027,34,9,54.1,94.6,1,3,1
NVME-14067,Samsung,980 Pro,1.0.0,29.5,1115.38,995.61,30577,0,41,92.9,90.7,1,4,1
NVME-14068,Seagate,FireCuda 530,2.1.0,34.5,589.67,641.02,24160,0,0,49.1,95.1,0,0,0
NVME-14069,Intel,670p,1.0.0,35.0,491.38,405.71,10015,0,0,40.9,95.9,0,0,0
NVME-14070,Intel,670p,3.0.5,59.8,88.38,92.16,5345,0,5,7.4,99.3,0,2,1
NVME-14071,Samsung,980 Pro,3.0.5,26.4,441.04,429.16,9077,0,0,36.8,96.3,0,0,0
NVME-14072,Intel,670p,1.0.0,37.0,1135.71,1049.85,23990,1,53,94.6,90.5,1,4,1
NVME-14073,Intel,670p,2.0.1,34.0,1023.21,1172.05,125,0,9,85.3,91.5,1,5,1
NVME-14074,Western Digital,SN850,2.0.1,34.8,1429.15,1475.51,36975,1,0,100.0,88.1,0,0,0
NVME-14075,Seagate,FireCuda 530,3.0.5,36.0,87.06,101.92,2521,0,0,7.3,99.3,0,0,0
NVME-14076,Crucial,P5 Plus,1.1.2,39.4,1245.76,1061.96,106,0,9,100.0,89.6,1,5,1
NVME-14077,Seagate,FireCuda 530,3.0.5,41.9,1340.47,1265.95,55,1,7,100.0,88.8,1,5,1
NVME-14078,Intel,670p,1.0.0,31.1,1870.79,2165.27,39362,1,0,100.0,84.4,0,0,0
NVME-14079,Samsung,980 Pro,3.0.5,33.0,327.99,325.59,10336,0,0,27.3,97.3,0,0,0
NVME-14080,Samsung,980 Pro,2.0.1,74.7,1162.87,966.28,30187,1,6,96.9,90.3,0,2,1
NVME-14081,Samsung,980 Pro,3.0.5,35.0,1468.99,1332.0,34741,0,0,100.0,87.8,0,0,0
NVME-14082,Samsung,980 Pro,3.0.5,41.5,1252.32,90.61,6861,0,44,100.0,6.4,1,1,1
NVME-14083,Samsung,980 Pro,3.0.5,42.2,62.26,67.68,1417,1,0,5.2,99.5,0,0,0
NVME-14084,Seagate,FireCuda 530,2.1.0,27.0,658.52,786.52,19270,0,0,54.9,94.5,0,0,0
NVME-14085,Intel,670p,2.0.1,29.7,1263.12,131.46,11387,0,36,100.0,3.5,1,1,1
NVME-14086,Seagate,FireCuda 530,1.0.0,40.1,918.43,1070.51,29738,1,0,76.5,92.3,0,0,0
